,PlanetIdentifier,SystemName,x,y,z,DistFromSunParsec
470,HD 166724 b,HD 166724,1.9016167132560122,-31.091158432671694,-28.618415770101134,42.3
347,HD 27894 b,HD 27894,9.045319600404037,19.572098930685943,-36.473717068239544,42.37
627,HD 86226 b,HD 86226,-33.28217412712342,19.899267500641706,-17.345501961884572,42.48
243,BD-08 2823 b,BD-08 2823,-36.37203594544066,20.831470523866468,-7.026723062484745,42.5
244,BD-08 2823 c,BD-08 2823,-36.37203594544066,20.831470523866468,-7.026723062484745,42.5
1960,HD 37605 b,HD 37605,3.7149936410188444,42.498161276203646,4.529360925006304,42.9
1961,HD 37605 c,HD 37605,3.7149936410188444,42.498161276203646,4.529360925006304,42.9
397,HD 147018 c,HD 147018,-8.36805341226574,-18.57638974052605,-37.82135674850317,42.96
396,HD 147018 b,HD 147018,-8.36805341226574,-18.57638974052605,-37.82135674850317,42.96
1077,HD 155358 c,HD 155358,-7.837547352102289,-35.05113072454971,23.6429923324879,43.0
1076,HD 155358 b,HD 155358,-7.837547352102289,-35.05113072454971,23.6429923324879,43.0
542,HD 41004 A b,HD 41004 A,0.020857826773915813,28.65863867992754,-32.09770854694184,43.03
1237,HD 168746 b,HD 168746,4.010095039889975,-41.99880255175187,-8.90809306136897,43.12
5,GJ 160.2 b,GJ 160.2,19.19526004482313,35.56785243466079,-15.395855448717734,43.25
1150,HD 83443 b,HD 83443,-25.74319723932772,18.50120767674115,-29.845011482644196,43.54
1521,HD 20003 b,HD 20003,9.086587740739194,9.71296202143569,-41.73167013192733,43.8
1522,HD 20003 c,HD 20003,9.086587740739194,9.71296202143569,-41.73167013192733,43.8
282,HD 4113 b,HD 4113,34.065982396367076,6.500995883282134,-27.078513546647226,44.0
1044,HD 215497 c,HD 215497,22.990423004141295,-7.623774371909784,-36.7330711269404,44.0
1043,HD 215497 b,HD 215497,22.990423004141295,-7.623774371909784,-36.7330711269404,44.0
1669,HD 8574 b,HD 8574,36.16746374344717,14.101099053776162,21.135599632894905,44.2
1351,HD 13931 b,HD 13931,26.398102010457848,17.938368923426314,30.577690079738115,44.2
697,HD 196067 b,HD 196067,7.266140609630467,-8.527638547973579,-42.8599181221359,44.3
1151,HD 121504 b,HD 121504,-21.610440238660377,-12.137542274334246,-36.801709746016385,44.37
1098,HD 220689 b,HD 220689,41.28217098608305,-6.191173707910385,-15.703876171005742,44.6
670,HIP 91258 b,HIP 91258,3.4109066505744345,-21.009755851321955,39.53436321592786,44.9
1730,eps Tau b,eps Tau,16.486872742235988,39.13300560241876,14.771340484274868,44.96
1542,HD 187085 b,HD 187085,16.353446234344034,-31.565879036053854,-27.5564960933286,44.98
288,HIP 5158 c,HIP 5158,39.87432382355733,11.817620427714118,-17.186685167319567,45.0
287,HIP 5158 b,HIP 5158,39.87432382355733,11.817620427714118,-17.186685167319567,45.0
2102,HD 208487 b,HD 208487,30.598039469000227,-18.146734487739575,-27.558229407655844,45.0
191,EPIC 201367065 c,EPIC 201367065,-44.583536931555436,6.000250965945229,-1.1424635741703772,45.0
190,EPIC 201367065 b,EPIC 201367065,-44.583536931555436,6.000250965945229,-1.1424635741703772,45.0
192,EPIC 201367065 d,EPIC 201367065,-44.583536931555436,6.000250965945229,-1.1424635741703772,45.0
451,HD 175607 b,HD 175607,4.813613621079593,-17.628397753262906,-41.41789005441625,45.27
452,HD 175607 c,HD 175607,4.813613621079593,-17.628397753262906,-41.41789005441625,45.27
145,HD 27631 b,HD 27631,14.332403014343848,30.648565262398357,-30.421993215286466,45.5
779,AB Pic b,AB Pic,-2.014527079402932,23.990403324554674,-38.6089656552924,45.5
723,EPIC 210490365 b,EPIC 210490365,19.82933955561609,39.38064682673372,12.018816426593244,45.7
878,HD 70573 b,HD 70573,-26.659164029019756,37.088813617795054,1.482861321324252,45.7
840,HD 3167 b,HD 3167,45.13568451501721,6.940295026158745,3.4988981566646324,45.8
841,HD 3167 c,HD 3167,45.13568451501721,6.940295026158745,3.4988981566646324,45.8
1484,91 Aquarii A b,91 Aquarii A,44.51609457161782,-8.674937923141501,-7.254493512328737,45.93
816,HD 20868 b,HD 20868,24.606213202427426,29.51010315090275,-25.654007169636596,46.2
1074,nu Oph b,nu Oph,-0.19343105468301536,-45.53890289928558,-7.844425227926104,46.21
1075,nu Oph c,nu Oph,-0.19343105468301536,-45.53890289928558,-7.844425227926104,46.21
129,HD 202206 b,HD 202206,32.565653605229784,-28.571921222263867,-16.447465547400665,46.34
130,HD 202206 c,HD 202206,32.565653605229784,-28.571921222263867,-16.447465547400665,46.34
1816,HD 34445 b,HD 34445,8.466991976211819,45.33365562627009,5.95144641524354,46.5
1917,HD 24040 b,HD 24040,23.81997058720673,37.52760972856401,13.994552843345657,46.6
328,HD 178911 B b,HD 178911 B,11.414570825210902,-36.73263121511031,26.535151721649303,46.73
1964,HD 196050 A b,HD 196050 A,14.626768792421005,-17.767390850337303,-40.899906565472854,46.93
343,HD 209458 b,HD 209458,38.81581167475359,-21.70083933103327,15.212045765075215,47.0
1004,HD 133131 A b,HD 133131 A,-28.92228884188542,-29.844636794976278,-21.949917146141996,47.0
1005,HD 133131 A c,HD 133131 A,-28.92228884188542,-29.844636794976278,-21.949917146141996,47.0
1006,HD 133131 B b,HD 133131 B,-28.92228884188542,-29.844636794976278,-21.949917146141996,47.0
494,HD 984 b,HD 984,46.57500863129615,2.882642645956012,-6.392882164595636,47.1
1182,HD 50499 b,HD 50499,-8.827962539708095,38.21275327991702,-26.369682670932956,47.26
1890,HD 204313 c,HD 204313,34.699990006153044,-27.06187896474601,-17.535173237533645,47.37
1889,HD 204313 b,HD 204313,34.699990006153044,-27.06187896474601,-17.535173237533645,47.37
1891,HD 204313 d,HD 204313,34.699990006153044,-27.06187896474601,-17.535173237533645,47.37
1623,GU Psc b,GU Psc,43.60446734741391,14.29073468906549,14.086352593736038,48.0
16,HD 187123 b,HD 187123,17.92863760665284,-35.58205632079766,27.301487533702204,48.3
17,HD 187123 c,HD 187123,17.92863760665284,-35.58205632079766,27.301487533702204,48.3
1314,BD+14 4559 b,BD+14 4559,34.98146911439341,-31.05806679856725,12.263070795460443,48.36
1972,HD 220773 b,HD 220773,47.925291257992626,-7.066323356700721,7.36434192953594,49.0
1512,HD 79498 b,HD 79498,-33.835857237231316,29.63410177024448,19.441059057893266,49.0
1236,HD 45350 b,HD 45350,-4.766951869794437,37.800789256749184,30.81195387244858,49.0
1745,HD 156846 b,HD 156846,-7.915295306393863,-45.55414829106218,-16.22244351780876,49.0
1627,HD 222155 b,HD 222155,32.06652305359929,-3.0876549838355216,37.05421009755546,49.1
1207,HD 103197 b,HD 103197,-31.480850114129893,0.977887068760298,-37.927428240950356,49.3
658,HD 108341 b,HD 108341,-15.62446550066004,-1.8854477058122465,-46.82607355701876,49.4
426,HD 153950 b,HD 153950,-8.635308235411985,-34.96851493963792,-33.95415165477921,49.5
761,HD 72659 b,HD 72659,-30.99811728263324,38.95253081139846,-1.3627429395039954,49.8
1879,WASP-69 b,WASP-69,35.231034088433006,-35.200307533321485,-4.439885879080964,50.0
173,HD 330075 b,HD 330075,-17.39631099009637,-27.2061863375719,-38.43477317353608,50.2
2037,HD 167042 b,HD 167042,1.3463442220527206,-29.28992058462444,40.78407543860886,50.23
1335,HD 171238 b,HD 171238,6.697878887727416,-43.85630223910216,-23.660971499874176,50.28
1777,HD 185269 b,HD 185269,18.182813266707733,-40.272505197024,23.991436531890134,50.28
559,HD 31253 b,HD 31253,13.80566081170356,47.15624977453468,10.760196873379687,50.3
1609,HD 44219 b,HD 44219,-4.368730367316398,49.35610241919763,-9.38478816827317,50.43
610,HD 107148 b,HD 107148,-51.03399012640984,-4.2891736002713845,-2.970663495624726,51.3
985,Kappa And b,Kappa And,36.77376186876737,-3.1499403700517927,36.060065358846884,51.6
592,HD 11506 c,HD 11506,42.94385608188161,23.036454906477754,-17.263747280369245,51.7
591,HD 11506 b,HD 11506,42.94385608188161,23.036454906477754,-17.263747280369245,51.7
1768,HD 164509 b,HD 164509,0.3440989113415775,-51.99877508806253,0.09479071843285103,52.0
380,HD 23596 b,HD 23596,21.52582006177923,33.1468561305109,33.792380788146836,52.0
889,HD 41248 b,HD 41248,-0.06998611220406119,29.1675843288534,-43.50760308685511,52.38
890,HD 41248 c,HD 41248,-0.06998611220406119,29.1675843288534,-43.50760308685511,52.38
1788,HD 8535 b,HD 8535,36.86238462779993,14.079429401372199,-34.62924006217745,52.5
656,HD 188015 A b,HD 188015 A,21.795279011721004,-40.96221301171152,24.775449904782867,52.6
1893,HD 159868 c,HD 159868,-3.518320470941221,-38.28960528707442,-36.0391113656233,52.7
1892,HD 159868 b,HD 159868,-3.518320470941221,-38.28960528707442,-36.0391113656233,52.7
1643,HD 212301 b,HD 212301,10.30994359790521,-4.402885853133844,-51.4937827234734,52.7
1525,HD 100777 b,HD 100777,-52.326753006233055,5.530576023957222,-4.377630485537792,52.8
199,HD 125612 b,HD 125612,-41.15549992515153,-29.058874590841828,-15.866916317437992,52.82
201,HD 125612 d,HD 125612,-41.15549992515153,-29.058874590841828,-15.866916317437992,52.82
200,HD 125612 c,HD 125612,-41.15549992515153,-29.058874590841828,-15.866916317437992,52.82
1779,HIP 14810 b,HIP 14810,33.14689684603929,36.566608437010615,19.041438414478428,52.9
1781,HIP 14810 d,HIP 14810,33.14689684603929,36.566608437010615,19.041438414478428,52.9
601,HD 221287 b,HD 221287,27.6506087002769,-3.4767487484283284,-44.964052938369264,52.9
1780,HIP 14810 c,HIP 14810,33.14689684603929,36.566608437010615,19.041438414478428,52.9
996,EPIC 206318379 b,EPIC 206318379,47.81094228122574,-21.663504739559514,-7.335281901902837,53.0
197,HD 9446 b,HD 9446,42.4540761523313,18.31288916014914,25.90925527027257,53.0
198,HD 9446 c,HD 9446,42.4540761523313,18.31288916014914,25.90925527027257,53.0
1865,HD 148156 b,HD 148156,-14.274530614629782,-33.74459597238109,-38.36459980754079,53.05
1845,HD 564 b,HD 564,34.2292775580783,1.4765582371911863,-41.22058143238909,53.6
1698,HD 2638 b,HD 2638,52.98941179776164,6.804186514324649,-5.530766963588539,53.71
820,HD 73267 b,HD 73267,-28.168607273808774,34.693554768015574,-30.66800974651977,54.2
1161,HD 190647 b,HD 190647,23.262568980665407,-37.47001030408801,-31.503828532915204,54.2
2081,HD 207832 c,HD 207832,41.23322935563594,-25.619707344544132,-24.55221766939668,54.4
2080,HD 207832 b,HD 207832,41.23322935563594,-25.619707344544132,-24.55221766939668,54.4
560,HD 43197 b,HD 43197,-2.8226051668607948,47.51018587514065,-27.364669524436007,54.9
139,HD 66428 b,HD 66428,-28.162587219387017,47.11303092916642,-1.1140007979471602,54.9
167,HD 210702 b,HD 210702,46.99664542679635,-23.983354743259287,15.169838953890194,54.9
527,HD 217786 b,HD 217786,53.21733352478665,-13.481689400156782,-0.4116593607804673,54.9
994,HD 290327 b,HD 290327,8.731175529510734,54.157333646085355,-2.181693429303047,54.9
1389,omi UMa b,omi UMa,-16.373962550938195,21.288054027784305,47.893843091681525,54.91
1691,HD 30177 b,HD 30177,9.735398420008488,27.453786764911374,-46.653098609529394,55.0
57,HD 145377 b,HD 145377,-22.30720747899339,-43.59554229643784,-25.036317348376954,55.0
